"","Submission.id","Participant.id","Status","Started.at","Completed.at","Reviewed.at","Archived.at","Time.taken","Completion.code","Total.approvals","Employment.sector","Age","Sex","Ethnicity.simplified","Country.of.birth","Country.of.residence","Nationality","Language","Student.status","Employment.status"
"535","643daab1c8ae9c7cffb675de","6143e0914f93b50419ba30ab","APPROVED","2023-04-17T20:23:18.307000Z","2023-04-17T20:24:28.745000Z","2023-04-17T20:24:30.139000","2023-04-17T20:24:30.060426Z",71,"CE3DWF28",470,"Retail","24","Female","Asian","Korea","United States","United States","English","No","Full-Time"
"536","643daaca41b4d96dd9120549","61006b12e907a16fae1a9170","APPROVED","2023-04-17T20:23:41.504000Z","2023-04-17T20:25:47.399000Z","2023-04-17T20:25:51.015000Z","2023-04-17T20:25:51.275769Z",126,"CE3DWF28",662,"Retail","24","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"537","643dab08d753d61ffcca4cdd","5e65061173afb2277765b53b","APPROVED","2023-04-17T20:24:42.606000Z","2023-04-17T20:25:40.711000Z","2023-04-17T20:25:44.514000","2023-04-17T20:25:44.438180Z",59,"CE3DWF28",2613,"Retail","34","Female","White","United States","United States","United States","English","No","Full-Time"
"538","643dab0cdc88733079c17a82","55a4323dfdf99b02ff6caf81","APPROVED","2023-04-17T20:24:49.076000Z","2023-04-17T20:26:22.281000Z","2023-04-17T20:26:22.944000","2023-04-17T20:26:22.874511Z",94,"CE3DWF28",2760,"Retail","40","Male","White","United States","United States","United States","English","No","Full-Time"
"539","643dab24c577b309386cf805","58ab2db50da7f10001de8e34","APPROVED","2023-04-17T20:25:14.389000Z","2023-04-17T20:27:11.434000Z","2023-04-17T20:27:11.863000","2023-04-17T20:27:11.792573Z",118,"CE3DWF28",2837,"Retail","26","Male","Mixed","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"540","643dab4eec6f217faa2a7791","60fd55f559e7795b518f7438","APPROVED","2023-04-17T20:25:53.448000Z","2023-04-17T20:29:43.829000Z","2023-04-17T20:29:44.329000","2023-04-17T20:29:44.233169Z",231,"CE3DWF28",881,"Retail","24","Female","Asian","United States","United States","United States","English","No","Full-Time"
"541","643dab59832071153f120593","5e87a13e45c5ca4137e68f7b","APPROVED","2023-04-17T20:26:05.289000Z","2023-04-17T20:28:27.061000Z","2023-04-17T20:28:27.679000","2023-04-17T20:28:27.576467Z",142,"CE3DWF28",242,"Retail","35","Male","White","United States","United States","United States","English","Yes","Full-Time"
"542","643dab707a7f9f88d825eeea","5f01230b4f8dff26fad883d2","APPROVED","2023-04-17T20:26:26.664000Z","2023-04-17T20:27:26.713000Z","2023-04-17T20:27:28.888000","2023-04-17T20:27:28.783349Z",61,"CE3DWF28",772,"Retail","22","Male","White","United States","United States","United States","English","Yes","Part-Time"
"543","643dab7361b37efd18b11ad3","5cd34d42fe890a00174debb5","APPROVED","2023-04-17T20:26:29.764000Z","2023-04-17T20:27:53.823000Z","2023-04-17T20:27:54.403000","2023-04-17T20:27:54.319029Z",85,"CE3DWF28",971,"Retail","22","Male","White","United States","United States","United States","English","No","Part-Time"
"544","643dab91cba18495821c949b","5d226ccd072b44001aaec601","APPROVED","2023-04-17T20:27:10.629000Z","2023-04-17T20:29:13.510000Z","2023-04-17T20:29:14.016000","2023-04-17T20:29:13.936915Z",123,"CE3DWF28",227,"Retail","36","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)"
"545","643dac718f6f8d689ee0f069","600735ac42969f1dbea8a16f","APPROVED","2023-04-17T20:30:45.455000Z","2023-04-17T20:35:40.157000Z","2023-04-17T20:35:40.692000","2023-04-17T20:35:40.599272Z",295,"CE3DWF28",2585,"Retail","31","Male","White","United States","United States","United States","English","Yes","DATA_EXPIRED"
"546","643dacbb805cc4ccb802532e","6332517a492e9ac48804f991","APPROVED","2023-04-17T20:32:01.825000Z","2023-04-17T20:33:33.144000Z","2023-04-17T20:33:33.626000","2023-04-17T20:33:33.541399Z",92,"CE3DWF28",1441,"Retail","65","Male","White","United States","United States","United States","English","No","Part-Time"
"547","643dacd3aece358135908ad3","5c0da14d656168000159da7a","APPROVED","2023-04-17T20:32:19.473000Z","2023-04-17T20:35:26.687000Z","2023-04-17T20:35:27.185000","2023-04-17T20:35:27.099201Z",188,"CE3DWF28",4057,"Retail","52","Male","White","United States","United States","United States","English","No","Full-Time"
"548","643dace516ce4fbd8bd917a7","614fb4cad115bf288f786dee","APPROVED","2023-04-17T20:32:40.305000Z","2023-04-17T20:35:01.217000Z","2023-04-17T20:35:01.697000","2023-04-17T20:35:01.626249Z",141,"CE3DWF28",1893,"Retail","32","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"549","643dad09d4811e3479bbdbed","5dcc90820a493f92d077d6ec","APPROVED","2023-04-17T20:33:18.004000Z","2023-04-17T20:34:27.199000Z","2023-04-17T20:34:27.650000","2023-04-17T20:34:27.542393Z",70,"CE3DWF28",1374,"Retail","22","Male","White","United States","United States","United States","English","Yes","Part-Time"
"550","643dad13ed9a4088093a68d2","63178c538ada3185c1cb6278","APPROVED","2023-04-17T20:33:26.720000Z","2023-04-17T20:35:05.987000Z","2023-04-17T20:35:06.483000","2023-04-17T20:35:06.386261Z",100,"CE3DWF28",928,"Retail","19","Male","Mixed","United States","United States","United States","English","DATA_EXPIRED","Part-Time"
"551","643dad168f6f8d689ee0f071","5d0e9d1bf403080016411381","APPROVED","2023-04-17T20:33:28.291000Z","2023-04-17T20:35:33.240000Z","2023-04-17T20:35:34.585000","2023-04-17T20:35:34.506536Z",125,"CE3DWF28",4231,"Retail","50","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"552","643dad1c15adc803c3d29b0e","5fbfd130b6d531364fba8ed6","APPROVED","2023-04-17T20:33:36.364000Z","2023-04-17T20:34:35.848000Z","2023-04-17T20:34:36.388000","2023-04-17T20:34:36.296355Z",60,"CE3DWF28",2935,"Retail","33","Male","White","United States","United States","United States","English","No","Full-Time"
"553","643dad4bfc0061f7e354440b","63d17855ce6c9ef6b42dfafd","APPROVED","2023-04-17T20:34:29.867000Z","2023-04-17T20:36:14.712000Z","2023-04-17T20:36:15.199000","2023-04-17T20:36:15.120381Z",105,"CE3DWF28",162,"Retail","53","Female","White","United States","United States","United States","English","No","Part-Time"
"554","643dad585e97dc5be29283e8","6384e535ba619451063f5223","APPROVED","2023-04-17T20:34:35.746000Z","2023-04-17T20:37:15.480000Z","2023-04-17T20:37:15.968000","2023-04-17T20:37:15.894596Z",160,"CE3DWF28",882,"Retail","68","Female","White","United States","United States","United States","English","No","Part-Time"
"555","643dad672c3b4a59fd577212","5ec7bb4467b0da23311bd127","APPROVED","2023-04-17T20:34:51.006000Z","2023-04-17T20:35:40.346000Z","2023-04-17T20:35:41.689000","2023-04-17T20:35:41.601896Z",50,"CE3DWF28",1255,"Retail","24","Male","Black","United States","United States","United States","English","DATA_EXPIRED","Full-Time"
"556","643dad8ea51342cf816abbc3","611830fe665c7b68723910b3","APPROVED","2023-04-17T20:35:32.538000Z","2023-04-17T20:37:18.416000Z","2023-04-17T20:37:18.889000","2023-04-17T20:37:18.817017Z",106,"CE3DWF28",3310,"Retail","46","Male","Mixed","United States","United States","United States","English","No","Full-Time"
"557","643dae0ade5dfcf4b5aa29af","56d39b96da2aaa000dab6178","APPROVED","2023-04-17T20:41:00.387000Z","2023-04-17T20:42:49.615000Z","2023-04-17T20:42:50.072000","2023-04-17T20:42:49.985455Z",110,"CE3DWF28",3383,"Retail","36","Male","Asian","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"558","643dae79a51342cf816abbe3","56ccf21905d469000d109a83","APPROVED","2023-04-17T20:39:25.352000Z","2023-04-17T20:41:10.283000Z","2023-04-17T20:41:13.856000Z","2023-04-17T20:41:14.384490Z",105,"CE3DWF28",1847,"Retail","33","Male","White","United States","United States","United States","English","No","Full-Time"
"559","643dae7c35f57af08eaa2990","612286ead9b179026b1654f2","APPROVED","2023-04-17T20:39:28.112000Z","2023-04-17T20:41:03.155000Z","2023-04-17T23:15:34.430000","2023-04-17T20:41:04.373543Z",96,"NOCODE",973,"Retail","30","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"560","643dae9796387e6571c86cb2","58fe1c529dc84a000134e24e","APPROVED","2023-04-17T20:39:53.984000Z","2023-04-17T20:41:18.537000Z","2023-04-17T20:41:19.450000","2023-04-17T20:41:19.378141Z",85,"CE3DWF28",2639,"Retail","50","Female","Black","United States","United States","United States","English","No","DATA_EXPIRED"
"561","643daea71a61647fa255afb9","638a66471585cb7583285740","APPROVED","2023-04-17T20:40:12.174000Z","2023-04-17T20:42:40.782000Z","2023-04-17T20:42:41.221000","2023-04-17T20:42:41.148327Z",149,"CE3DWF28",938,"Retail","49","Male","White","Japan","United States","United States","English","No","Full-Time"
"562","643daeb2312c4f8246592ae3","5bfadc1846911f0001d7d1eb","APPROVED","2023-04-17T20:40:22.401000Z","2023-04-17T20:43:01.137000Z","2023-04-17T20:43:01.628000","2023-04-17T20:43:01.560360Z",159,"CE3DWF28",2006,"Retail","24","Male","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time"
"563","643daec3e461ecae8fd8a823","6339d33c8ee5d4d4b5607400","APPROVED","2023-04-17T20:40:42.212000Z","2023-04-17T20:41:37.364000Z","2023-04-17T20:41:37.833000","2023-04-17T20:41:37.756174Z",56,"CE3DWF28",967,"Retail","28","Male","White","United States","United States","United States","English","No","Full-Time"
"564","643daef920a534ab2096150d","5cbb78d664170f00011d7c4f","APPROVED","2023-04-17T20:41:34.802000Z","2023-04-17T20:44:05.328000Z","2023-04-17T20:44:05.872000","2023-04-17T20:44:05.948129Z",151,"CE3DWF28",2551,"Retail","27","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"565","643daf065a48026210c38b28","5f1bf8c6fe7ca34249b7c334","APPROVED","2023-04-17T20:41:46.101000Z","2023-04-17T20:44:41.897000Z","2023-04-17T20:44:42.388000","2023-04-17T20:44:42.319038Z",176,"CE3DWF28",2158,"Retail","29","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)"
"566","643daf3c7ce0c493b0af9ac9","62b8a08a9ff4c7c019c33208","APPROVED","2023-04-17T20:42:41.276000Z","2023-04-17T20:45:18.554000Z","2023-04-17T20:45:21.018000","2023-04-17T20:45:18.953562Z",158,"CE3DWF28",940,"Retail","59","Female","White","United States","United States","United States","English","No","Part-Time"
"567","643daf653eb82e8726609e54","568e7e33e3ef9e000da202a7","APPROVED","2023-04-17T20:43:19.638000Z","2023-04-17T20:45:11.799000Z","2023-04-17T20:45:12.257000Z","2023-04-17T20:45:12.650468Z",113,"CE3DWF28",1291,"Retail","57","Female","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)"
"568","643daf8f0b3a0be878b675c1","5f0a7dec44c42c19a6c9f6d9","APPROVED","2023-04-17T20:43:59.969000Z","2023-04-17T20:50:03.098000Z","2023-04-17T20:50:03.582000","2023-04-17T20:50:03.512625Z",364,"CE3DWF28",3013,"Retail","35","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"569","643dafff59c86663766ffdc6","61525bebcd61feb6b4d27423","APPROVED","2023-04-17T20:45:54.585000Z","2023-04-17T20:47:23.559000Z","2023-04-17T20:47:28.620000","2023-04-17T20:47:28.526126Z",89,"CE3DWF28",770,"Retail","37","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"570","643db00128803c203fb04b35","62db65974580c839782974c8","APPROVED","2023-04-17T20:45:57.264000Z","2023-04-17T20:47:42.376000Z","2023-04-17T20:47:44.292000Z","2023-04-17T20:47:44.468207Z",106,"CE3DWF28",251,"Retail","20","Male","White","United States","United States","United States","English","Yes","Part-Time"
"571","643db02bcadcc7ba13590ab0","600dab8134acba5b50136b19","APPROVED","2023-04-17T20:46:39.474000Z","2023-04-17T20:48:13.273000Z","2023-04-17T20:48:13.746000","2023-04-17T20:48:13.662945Z",94,"CE3DWF28",845,"Retail","30","Female","White","United States","United States","United States","English","No","Full-Time"
"572","643db03f95a13f0e53707bb5","63dab0380b8791f9560fd329","APPROVED","2023-04-17T20:46:57.447000Z","2023-04-17T20:48:17.669000Z","2023-04-17T20:48:20.834000","2023-04-17T20:48:18.114013Z",81,"CE3DWF28",268,"Retail","35","Male","White","United States","United States","United States","English","No","Full-Time"
"573","643db07d8a0d0fcb8614e81d","594ec90eca6e670001b2c184","APPROVED","2023-04-17T20:48:24.155000Z","2023-04-17T20:49:49.161000Z","2023-04-17T20:49:49.644000","2023-04-17T20:49:49.547859Z",86,"CE3DWF28",3873,"Retail","29","Male","White","United States","United States","United States","English","No","Full-Time"
"574","643db0a833cc5eb94f198ea0","5a8cbc73eea3d300016eaf0b","APPROVED","2023-04-17T20:48:45.815000Z","2023-04-17T20:49:39.820000Z","2023-04-17T20:49:40.294000","2023-04-17T20:49:40.224668Z",55,"CE3DWF28",70,"Retail","32","Male","White","United States","United States","United States","English","No","DATA_EXPIRED"
"575","643db11b852b9c30abd29ae3","63d3fe2443773f67ca10f9d6","APPROVED","2023-04-17T20:50:47.330000Z","2023-04-17T20:52:48.273000Z","2023-04-17T20:52:48.994000","2023-04-17T20:52:48.916285Z",121,"CE3DWF28",578,"Retail","28","Female","Mixed","United States","United States","United States","English","No","Full-Time"
"576","643db1368137f13993af9b42","5af514d386fd9c0001664c92","APPROVED","2023-04-17T20:51:06.452000Z","2023-04-17T20:53:17.504000Z","2023-04-17T20:53:18.023000","2023-04-17T20:53:17.935946Z",132,"CE3DWF28",1572,"Retail","28","Male","White","United States","United States","United States","English","No","Unemployed (and job seeking)"
"577","643db1447ae1283543c17a04","5d1788d3ede7260019ea7371","APPROVED","2023-04-17T20:51:22.559000Z","2023-04-17T20:53:24.052000Z","2023-04-17T20:53:24.552000","2023-04-17T20:53:24.461381Z",122,"CE3DWF28",933,"Retail","27","Female","White","United States","United States","United States","English","Yes","Not in paid work (e.g. homemaker', 'retired or disabled)"
"578","643db17027d96b7abc609dc7","6335d5ca73f2a684d5d10e57","APPROVED","2023-04-17T20:52:05.835000Z","2023-04-17T20:53:18.176000Z","2023-04-17T20:53:18.681000","2023-04-17T20:53:18.570765Z",73,"CE3DWF28",1767,"Retail","38","Male","White","United States","United States","United States","English","No","Full-Time"
"579","643db18033cc5eb94f198ebd","609f528fba531c5195b6cd4e","APPROVED","2023-04-17T20:53:45.685000Z","2023-04-17T20:57:07.175000Z","2023-04-17T20:57:20.279000","2023-04-17T20:57:15.234484Z",202,"CE3DWF28",1914,"Retail","28","Female","White","United States","United States","United States","English","No","Part-Time"
"580","643db18f3f3a4b752ab28acf","63d8032fd2b4f1648f8ca4db","APPROVED","2023-04-17T20:52:37.197000Z","2023-04-17T20:57:11.946000Z","2023-04-17T20:57:15.005000","2023-04-17T20:57:14.915336Z",275,"CE3DWF28",464,"Retail","20","Male","White","United States","United States","United States","English","No","Part-Time"
"581","643db19605cbee0a2f6a6242","62fea0509e7df658ed2554d2","APPROVED","2023-04-17T20:52:46.186000Z","2023-04-17T20:55:52.129000Z","2023-04-17T20:55:55.367000","2023-04-17T20:55:55.264593Z",186,"CE3DWF28",39,"Retail","32","Male","White","United States","United States","United States","English","No","Full-Time"
"582","643db1ad9717f5da3eb11aee","5fff0eb8fa9eac64dfee12f0","APPROVED","2023-04-17T20:53:03.673000Z","2023-04-17T20:54:04.436000Z","2023-04-17T20:54:05.230000","2023-04-17T20:54:05.155938Z",61,"CE3DWF28",587,"Retail","27","Female","White","United States","United States","United States","English","No","Unemployed (and job seeking)"
"583","643db1c38db4af867d17b8f0","58635484a73baa00010db537","APPROVED","2023-04-17T20:53:25.538000Z","2023-04-17T20:55:14.474000Z","2023-04-17T20:55:15.025000","2023-04-17T20:55:14.944180Z",109,"CE3DWF28",1603,"Retail","37","Female","White","United States","United States","United States","English","No","Part-Time"
"584","643db1cc7c5b47f556500e50","5f910e8e53814b228b0dad03","APPROVED","2023-04-17T20:53:46.054000Z","2023-04-17T20:55:39.587000Z","2023-04-17T20:55:40.084000","2023-04-17T20:55:40.013275Z",114,"CE3DWF28",1797,"Retail","34","Male","White","United States","United States","United States","Spanish","No","DATA_EXPIRED"
"585","643db1fa57b2f71c9a592a64","5d14c08b63f5660018e9c499","APPROVED","2023-04-17T20:54:21.771000Z","2023-04-17T20:57:10.005000Z","2023-04-17T20:57:14.511000","2023-04-17T20:57:14.559561Z",169,"CE3DWF28",3788,"Retail","49","Male","White","United States","United States","United States","English","No","Full-Time"
"586","643db1fd8ac532e46d5443ee","62732854d22b38dbdae3ef9c","APPROVED","2023-04-17T20:54:25.500000Z","2023-04-17T21:01:45.967000Z","2023-04-17T21:01:46.529000","2023-04-17T21:01:46.426981Z",441,"CE3DWF28",1133,"Retail","46","Male","Black","United States","United States","United States","English","No","Full-Time"
"587","643db2082d52eeb276b67573","5df9846d76f45070feedf075","APPROVED","2023-04-17T20:54:37.488000Z","2023-04-17T20:57:08.807000Z","2023-04-17T20:57:19.609000","2023-04-17T20:57:14.540464Z",152,"CE3DWF28",4172,"Retail","60","Male","White","United States","United States","United States","English","No","Full-Time"
"588","643db26d8a0d0fcb8614e86b","6400fb97cf630a6c6502ae6c","APPROVED","2023-04-17T20:56:19.020000Z","2023-04-17T20:57:48.070000Z","2023-04-17T20:57:48.614000","2023-04-17T20:57:48.523969Z",90,"CE3DWF28",424,"Retail","20","Male","White","United States","United States","United States","English","Yes","Part-Time"
"589","643db26f50309851fb9614c6","6100818e5e4341f9725ba47f","APPROVED","2023-04-17T20:56:19.045000Z","2023-04-17T20:57:44.454000Z","2023-04-17T20:57:44.970000","2023-04-17T20:57:44.879077Z",86,"CE3DWF28",518,"Retail","19","Female","Asian","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"590","643db28fb4a008b5c71a7939","55b00063fdf99b5c0061941f","APPROVED","2023-04-17T20:56:55.267000Z","2023-04-17T21:00:08.136000Z","2023-04-17T21:00:08.612000","2023-04-17T21:00:08.524548Z",193,"CE3DWF28",1120,"Retail","33","Male","Mixed","United States","United States","United States","English","DATA_EXPIRED","Full-Time"
"591","643db2c72dca46525492838f","570fa921f895a7000f38ca6f","APPROVED","2023-04-17T20:57:45.807000Z","2023-04-17T21:02:41.418000Z","2023-04-17T21:02:41.905000","2023-04-17T21:02:41.828251Z",296,"CE3DWF28",519,"Retail","31","Female","Mixed","United States","United States","United States","English","No","Full-Time"
"592","643db2e2539771b5ed40de1f","62faba5f904642df812944fa","APPROVED","2023-04-17T20:58:21.724000Z","2023-04-17T21:01:01.184000Z","2023-04-17T21:01:01.655000","2023-04-17T21:01:01.564769Z",160,"CE3DWF28",1603,"Retail","68","Female","White","United States","United States","United States","English","No","Part-Time"
"593","643db2fd9cf2c9c31a82472c","5b9c2c816f92f30001ecce7a","APPROVED","2023-04-17T20:58:40.177000Z","2023-04-17T21:00:32.327000Z","2023-04-17T21:00:32.808000","2023-04-17T21:00:32.726598Z",113,"CE3DWF28",1517,"Retail","28","Female","Black","United States","United States","United States","English","No","Part-Time"
"594","643db2fea1b79f9c263b9d2b","6369dfcfb205120e7442ea69","APPROVED","2023-04-17T20:58:45.294000Z","2023-04-17T21:07:30.722000Z","2023-04-17T21:07:31.208000","2023-04-17T21:07:31.106602Z",526,"CE3DWF28",736,"Retail","59","Male","White","United States","United States","United States","English","No","Full-Time"
"595","643db388a85faf7884609dd4","5d1f8b172e9f8d00015793c1","APPROVED","2023-04-17T21:00:59.843000Z","2023-04-17T21:02:09.818000Z","2023-04-17T21:02:13.371000","2023-04-17T21:02:10.756225Z",70,"CE3DWF28",3736,"Retail","62","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"596","643db3d2f80669110955b001","63616110a960512f99f95814","APPROVED","2023-04-17T21:02:16.480000Z","2023-04-17T21:04:01.634000Z","2023-04-17T21:04:05.667000","2023-04-17T21:04:05.692732Z",106,"CE3DWF28",487,"Retail","24","Male","Mixed","United States","United States","United States","English","No","Full-Time"
"597","643db3dfb5df05636f10784e","5f598c0f74dddc1da6732f9c","APPROVED","2023-04-17T21:02:25.459000Z","2023-04-17T21:05:07.304000Z","2023-04-17T21:05:07.799000","2023-04-17T21:05:07.720174Z",162,"CE3DWF28",442,"Retail","22","Male","White","United States","United States","United States","English","No","Part-Time"
"598","643db3f5efff9953f3c17a24","633dbb46887d82536a9ee265","APPROVED","2023-04-17T21:02:51.370000Z","2023-04-17T21:05:57.910000Z","2023-04-17T21:05:59.235000","2023-04-17T21:05:59.158405Z",187,"CE3DWF28",1583,"Retail","45","Male","White","United States","United States","United States","English","No","Full-Time"
"599","643db407887c546799ab2067","614227ca2722b36a2e6a593b","APPROVED","2023-04-17T21:03:06.581000Z","2023-04-17T21:05:21.007000Z","2023-04-17T21:05:21.555000","2023-04-17T21:05:21.462438Z",135,"CE3DWF28",1033,"Retail","45","Female","Black","United States","United States","United States","English","No","Part-Time"
"600","643db414425abeb39cc86c7b","64012a73e89cfb7ce16391ab","APPROVED","2023-04-17T21:03:20.307000Z","2023-04-17T21:05:23.961000Z","2023-04-17T21:05:24.409000","2023-04-17T21:05:24.323313Z",124,"CE3DWF28",222,"Retail","33","Male","White","United States","United States","United States","English","No","Full-Time"
"601","643db44502d5fac6dcb11afe","5ef76ff7d195c248bfe25115","APPROVED","2023-04-17T21:04:07.597000Z","2023-04-17T21:04:59.794000Z","2023-04-17T21:05:00.864000","2023-04-17T21:05:00.772106Z",53,"CE3DWF28",979,"Retail","21","Male","White","United States","United States","United States","English","Yes","Unemployed (and job seeking)"
"602","643db450f521a33be943a8cd","60ea75cf7853c36527784467","APPROVED","2023-04-17T21:04:21.291000Z","2023-04-17T21:06:53.955000Z","2023-04-17T21:06:54.481000","2023-04-17T21:06:54.389492Z",153,"CE3DWF28",849,"Retail","44","Male","White","United States","United States","United States","English","No","Full-Time"
"603","643db47c879b5f7af3c48188","62e097c92160176b0b9c2619","APPROVED","2023-04-17T21:05:04.640000Z","2023-04-17T21:07:25.645000Z","2023-04-17T21:07:26.219000","2023-04-17T21:07:26.145732Z",142,"CE3DWF28",1667,"Retail","37","Female","White","United States","United States","United States","English","No","Full-Time"
"604","643db480a91c12ed806cf854","63d79dd07448168e7afd6990","APPROVED","2023-04-17T21:05:07.030000Z","2023-04-17T21:23:03.425000Z","2023-04-17T21:23:03.891000","2023-04-17T21:23:03.817102Z",1077,"CE3DWF28",437,"Retail","18","Female","Asian","China","United States","United States","English","No","Part-Time"
"605","643db4a7965afd7de1590ac6","639f64e943f91a180d9caef0","APPROVED","2023-04-17T21:05:53.814000Z","2023-04-17T21:16:12.876000Z","2023-04-17T21:16:13.368000","2023-04-17T21:16:13.294087Z",620,"CE3DWF28",761,"Retail","48","Female","White","United States","United States","United States","English","No","Full-Time"
"606","643db4b5d44ca7f7dbc17aa7","6422f34be2b8257efb345837","APPROVED","2023-04-17T21:06:01.755000Z","2023-04-17T21:09:05.912000Z","2023-04-17T21:09:06.399000","2023-04-17T21:09:06.306424Z",185,"CE3DWF28",168,"Retail","48","Female","Asian","India","United States","United States","English","No","Part-Time"
"607","643db4bd95eb3de162f00003","5d2be08d51dbc80015b35ea4","APPROVED","2023-04-17T21:06:09.246000Z","2023-04-17T21:08:35.951000Z","2023-04-17T21:08:36.473000","2023-04-17T21:08:36.398096Z",147,"CE3DWF28",2148,"Retail","45","Male","White","United States","United States","United States","English","No","Part-Time"
"608","643db517e332bed3d871bed7","5feffe5b069e3b33013fc664","APPROVED","2023-04-17T21:07:39.511000Z","2023-04-17T21:09:53.940000Z","2023-04-17T21:09:54.486000","2023-04-17T21:09:54.403383Z",135,"CE3DWF28",347,"Retail","33","Male","Asian","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED"
"609","643db542c7abdca18943a83e","5ad2c8334d061300011b1985","APPROVED","2023-04-17T21:08:22.708000Z","2023-04-17T21:10:05.174000Z","2023-04-17T21:10:05.642000","2023-04-17T21:10:05.566811Z",103,"CE3DWF28",704,"Retail","28","Male","Mixed","United States","United States","United States","English","No","Unemployed (and job seeking)"
"610","643db54eef9c1c368d43a88c","5d849ee0a954540019f513dd","APPROVED","2023-04-17T21:08:33.331000Z","2023-04-17T21:19:20.554000Z","2023-04-17T21:19:21.035000","2023-04-17T21:19:20.955417Z",648,"CE3DWF28",3737,"Retail","34","Female","White","United States","United States","United States","English","DATA_EXPIRED","Full-Time"
"611","643db55d57b2f71c9a592ad7","611622ddd8be1ac51298cb89","APPROVED","2023-04-17T21:08:47.912000Z","2023-04-17T21:10:27.161000Z","2023-04-17T21:10:30.552000","2023-04-17T21:10:27.607888Z",100,"CE3DWF28",1000,"Retail","20","Male","White","United States","United States","United States","English","Yes","Part-Time"
"612","643db56a99a9c2b2dd8246d4","604a7e9f84bf0e7937200df5","APPROVED","2023-04-17T21:09:00.383000Z","2023-04-17T21:10:00.946000Z","2023-04-17T21:10:01.418000","2023-04-17T21:10:01.342144Z",61,"CE3DWF28",2357,"Retail","29","Male","White","United States","United States","United States","English","No","Full-Time"
"613","643db5804e90e9a484500e1f","62dd9de432522cb0157febc9","APPROVED","2023-04-17T21:09:24.456000Z","2023-04-17T21:10:47.537000Z","2023-04-17T21:10:48.030000","2023-04-17T21:10:47.891941Z",84,"CE3DWF28",1595,"Retail","28","Male","Other","United States","United States","United States","Spanish","Yes","Full-Time"
"614","643db59064ea7506d6b6a714","57027c1f68c641000e0c8970","APPROVED","2023-04-17T21:09:39.006000Z","2023-04-17T21:11:19.334000Z","2023-04-17T21:11:19.827000","2023-04-17T21:11:19.759102Z",101,"CE3DWF28",4407,"Retail","44","Female","White","United States","United States","United States","English","No","Full-Time"
"615","643db59510a9c323304f647b","5e976f67be609822f1146463","APPROVED","2023-04-17T21:09:46.207000Z","2023-04-17T21:11:51.774000Z","2023-04-17T21:11:52.262000","2023-04-17T21:11:52.180141Z",126,"CE3DWF28",3266,"Retail","52","Male","White","United States","United States","United States","English","No","Part-Time"
"616","643db59570221134f9590ab2","5e1510a1c76aa6b119558fd6","APPROVED","2023-04-17T21:10:16.325000Z","2023-04-17T21:11:33.981000Z","2023-04-17T21:11:34.461000","2023-04-17T21:11:34.387258Z",78,"CE3DWF28",2431,"Retail","33","Male","White","United States","United States","United States","English","No","Full-Time"
"617","643db60ca42bfe27e9198e88","5c3a518e0b5bb30001033afd","APPROVED","2023-04-17T21:11:43.941000Z","2023-04-17T21:12:52.812000Z","2023-04-17T21:12:53.265000","2023-04-17T21:12:53.180722Z",69,"CE3DWF28",2336,"Retail","29","Male","White","United States","United States","United States","English","No","DATA_EXPIRED"
"618","643db63b221c9111e402530c","60c566e8aba6a80dffdb1a8e","APPROVED","2023-04-17T21:12:30.433000Z","2023-04-17T21:13:33.928000Z","2023-04-17T21:13:34.600000","2023-04-17T21:13:34.535037Z",64,"CE3DWF28",627,"Retail","21","Female","Black","United States","United States","United States","English","No","Part-Time"
"619","643db645117da75a2c5fccbc","6100073943fa0309e141f522","APPROVED","2023-04-17T21:12:39.292000Z","2023-04-17T21:13:49.728000Z","2023-04-17T21:13:51.550000","2023-04-17T21:13:50.758079Z",71,"CE3DWF28",907,"Retail","21","Female","White","United States","United States","United States","English","Yes","Part-Time"
"620","643db661365d821162694c60","62a7c4d5266dfb89bf94fec8","APPROVED","2023-04-17T21:13:08.641000Z","2023-04-17T21:14:05.217000Z","2023-04-17T21:14:05.722000","2023-04-17T21:14:05.652662Z",57,"CE3DWF28",2343,"Retail","45","Female","Black","United States","United States","United States","English","Yes","Full-Time"
