Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Employment-sector,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
643d631e994a7200d9cb3a99,5eadf08104c3130ec408b059,APPROVED,2023-04-17T15:17:54.317000Z,2023-04-17T15:19:31.876000Z,2023-04-17T15:19:37.494000,2023-04-17T15:19:32.376517Z,98,CE3DWF28,289,Information Technology,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d63225039db25a75d6379,5d2f3becd8c144000187438c,APPROVED,2023-04-17T15:17:57.616000Z,2023-04-17T15:20:05.832000Z,2023-04-17T15:20:09.542000,2023-04-17T15:20:09.478495Z,129,CE3DWF28,1195,Information Technology,44,Female,White,United States,United States,United States,English,No,Full-Time
643d6322db55da22c4e173c5,58ac91c38bf22a00015b91b3,APPROVED,2023-04-17T15:17:58.157000Z,2023-04-17T15:19:26.303000Z,2023-04-17T15:19:26.910000,2023-04-17T15:19:26.809312Z,89,CE3DWF28,4569,Information Technology,55,Male,White,United States,United States,United States,English,No,Part-Time
643d6329fd96390ee32aa6f4,60e5d47e17c05633eef565e3,APPROVED,2023-04-17T15:18:24.362000Z,2023-04-17T15:19:46.764000Z,2023-04-17T15:19:48.659000,2023-04-17T15:19:48.555600Z,83,CE3DWF28,2298,"Science, Technology, Engineering & Mathematics",30,Male,White,United States,United States,United States,English,No,Full-Time
643d632fba3de2691028534d,5f47fbe03c255115b01b09cf,APPROVED,2023-04-17T15:18:09.784000Z,2023-04-17T15:19:34.839000Z,2023-04-17T15:19:35.340000,2023-04-17T15:19:35.255334Z,86,CE3DWF28,1680,Information Technology,22,Male,White,United States,United States,United States,English,No,Part-Time
643d63349283693d8c3aa715,56a68bb49ce1c0000df89344,APPROVED,2023-04-17T15:18:15.227000Z,2023-04-17T15:19:09.148000Z,2023-04-17T15:19:09.617000,2023-04-17T15:19:09.546959Z,54,CE3DWF28,1591,Information Technology,34,Male,Asian,United States,United States,United States,English,No,Full-Time
643d633d79e66fea5603d040,610025e1545e95efd8295d18,APPROVED,2023-04-17T15:18:24.090000Z,2023-04-17T15:20:04.391000Z,2023-04-17T15:20:04.909000,2023-04-17T15:20:04.841460Z,101,CE3DWF28,1575,"Science, Technology, Engineering & Mathematics",28,Male,White,United States,United States,United States,English,Yes,Full-Time
643d6356a0d58f8cfbb08cd9,5c2dae2110677f0001dd1137,APPROVED,2023-04-17T15:18:48.141000Z,2023-04-17T15:37:10.411000Z,2023-04-17T15:37:10.891000,2023-04-17T15:37:10.783629Z,1103,CE3DWF28,4432,"Science, Technology, Engineering & Mathematics",39,Male,White,United States,United States,United States,English,No,Full-Time
643d6363eda21f669dc2f0e8,6101526d89d05bbc934d6da5,APPROVED,2023-04-17T15:19:01.508000Z,2023-04-17T15:20:25.981000Z,2023-04-17T15:20:27.384000,2023-04-17T15:20:27.297971Z,85,CE3DWF28,273,"Science, Technology, Engineering & Mathematics",30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d6375998a45903da09182,6283eff892f811762a6bd048,APPROVED,2023-04-17T15:19:19.734000Z,2023-04-17T15:20:06.358000Z,2023-04-17T15:20:10.869000,2023-04-17T15:20:10.769719Z,47,CE3DWF28,376,Information Technology,19,Male,White,Russian Federation,United States,United States,Russian,DATA_EXPIRED,DATA_EXPIRED
643d6375f7ac49dbf01adbde,5f11e883afd70a0d94572e6a,APPROVED,2023-04-17T15:19:20.257000Z,2023-04-17T15:20:37.424000Z,2023-04-17T15:20:38.375000,2023-04-17T15:20:38.277923Z,78,CE3DWF28,1414,Information Technology,43,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d638cba0e9445021b95c5,59e7b0ab3e4b5a00016aa559,APPROVED,2023-04-17T15:19:53.145000Z,2023-04-17T15:21:52.639000Z,2023-04-17T15:21:53.164000,2023-04-17T15:21:53.088779Z,120,CE3DWF28,2199,"Science, Technology, Engineering & Mathematics",39,Male,White,United States,United States,United States,English,No,Full-Time
643d63926b21aa0c3fd5de5d,5e2610aad15fdb000c054503,APPROVED,2023-04-17T15:19:50.449000Z,2023-04-17T15:21:20.818000Z,2023-04-17T15:21:21.339000,2023-04-17T15:21:21.226319Z,91,CE3DWF28,3807,"Science, Technology, Engineering & Mathematics",59,Male,White,United States,United States,United States,English,No,Full-Time
643d639d38cbb7948d99a524,55b67c31fdf99b26b999cc1e,APPROVED,2023-04-17T15:20:14.749000Z,2023-04-17T15:21:39.161000Z,2023-04-17T15:21:40.216000,2023-04-17T15:21:40.149526Z,85,CE3DWF28,3316,Information Technology,41,Female,White,United States,United States,United States,English,No,Full-Time
643d63a797b9a96329110dda,5e93738e5156380617967010,APPROVED,2023-04-17T15:20:11.678000Z,2023-04-17T15:22:25.895000Z,2023-04-17T15:22:26.510000,2023-04-17T15:22:26.371576Z,135,CE3DWF28,3251,Information Technology,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
643d63bd7260a8e3f3165623,6407af454d0bd6f071456fa4,APPROVED,2023-04-17T15:20:33.335000Z,2023-04-17T15:21:34.715000Z,2023-04-17T15:21:35.278000,2023-04-17T15:21:35.189779Z,62,CE3DWF28,308,Information Technology,40,Male,White,United States,United States,United States,English,No,Full-Time
643d63e0472106cc4a80df24,6400dd1989ab273946e939eb,APPROVED,2023-04-17T15:21:08.955000Z,2023-04-17T15:26:59.747000Z,2023-04-17T15:27:00.237000,2023-04-17T15:27:00.138109Z,351,CE3DWF28,265,Information Technology,30,Male,White,United States,United States,United States,English,No,Full-Time
643d63ed93bd78c62e71669b,5bf3599c3b6cdc00010f3741,APPROVED,2023-04-17T15:21:20.028000Z,2023-04-17T15:22:30.378000Z,2023-04-17T15:22:30.874000,2023-04-17T15:22:30.795755Z,71,CE3DWF28,433,"Science, Technology, Engineering & Mathematics",28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d6401792d87429e24bb21,6304e1c6e359b6e618e00ada,APPROVED,2023-04-17T15:21:41.454000Z,2023-04-17T15:23:17.955000Z,2023-04-17T15:23:24.355000,2023-04-17T15:23:24.270587Z,97,CE3DWF28,1754,Information Technology,59,Female,White,United States,United States,United States,English,No,Full-Time
643d641695e6d82b6ac2f10a,5ff591cba89e1b000bfb9852,APPROVED,2023-04-17T15:22:01.259000Z,2023-04-17T15:22:54.530000Z,2023-04-17T15:23:00.336000,2023-04-17T15:22:55.072177Z,54,CE3DWF28,4848,"Science, Technology, Engineering & Mathematics",37,Male,White,United States,United States,United States,English,No,Full-Time
643d642dd5c2095a9f8560fa,5fc46f87f8b6b98b2ae7d8cb,APPROVED,2023-04-17T15:22:26.921000Z,2023-04-17T15:24:15.846000Z,2023-04-17T15:24:16.332000Z,2023-04-17T15:24:16.893209Z,109,CE3DWF28,3677,Information Technology,46,Male,White,Germany,United States,United States,German,No,Full-Time
643d643446359b932e2aa6d0,5ac16e870527ba0001c1f27e,APPROVED,2023-04-17T15:22:28.896000Z,2023-04-17T15:28:00.642000Z,2023-04-17T15:28:01.189000,2023-04-17T15:28:01.105685Z,332,CE3DWF28,1774,Information Technology,41,Male,Black,United States,United States,United States,English,No,Full-Time
643d6445ab7edd2cd9aaa3cb,60919c8f1b024991374cfb2d,APPROVED,2023-04-17T15:22:50.663000Z,2023-04-17T15:25:04.676000Z,2023-04-17T15:25:10.413000,2023-04-17T15:25:05.330425Z,135,CE3DWF28,2426,Information Technology,24,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
643d644745585bb4e29c2e23,5e9c4666d28cb0023c8d43a5,APPROVED,2023-04-17T15:22:53.766000Z,2023-04-17T15:24:51.146000Z,2023-04-17T15:24:51.753000,2023-04-17T15:24:51.687455Z,118,CE3DWF28,2943,"Science, Technology, Engineering & Mathematics",65,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
643d64496ffe82426e8f3a3a,562435d4ed6e5a0011c812d0,APPROVED,2023-04-17T15:22:52.563000Z,2023-04-17T15:24:45.048000Z,2023-04-17T15:24:45.639000,2023-04-17T15:24:45.533949Z,113,CE3DWF28,661,"Science, Technology, Engineering & Mathematics",35,Female,White,Netherlands,United States,United States,English,No,Part-Time
643d644caa51990f35fdfd38,610e0a1e95c323743ff02dcb,APPROVED,2023-04-17T15:22:57.039000Z,2023-04-17T15:24:19.260000Z,2023-04-17T15:24:19.764000,2023-04-17T15:24:19.659622Z,83,CE3DWF28,1725,"Science, Technology, Engineering & Mathematics",37,Male,Black,United States,United States,United States,English,No,Full-Time
643d644ebff8a479918b4b06,54d2c4e2fdf99b2c319a8cf6,APPROVED,2023-04-17T15:22:58.529000Z,2023-04-17T15:26:38.315000Z,2023-04-17T15:26:41.077000Z,2023-04-17T15:26:41.403395Z,220,CE3DWF28,2127,Information Technology,45,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d6457758f750d4ca936f9,63e52375623b4d566a9a934c,APPROVED,2023-04-17T15:23:06.233000Z,2023-04-17T15:24:59.379000Z,2023-04-17T15:24:59.917000,2023-04-17T15:24:59.848505Z,114,CE3DWF28,567,Information Technology,33,Male,Other,Morocco,United States,United States,English,No,Full-Time
643d646c443cc47951e8d27a,62354223d36eda662355a9c0,APPROVED,2023-04-17T15:23:31.958000Z,2023-04-17T15:24:58.237000Z,2023-04-17T15:25:02.695000,2023-04-17T15:25:02.616525Z,87,CE3DWF28,1251,Information Technology,40,Male,White,United States,United States,United States,English,No,Full-Time
643d646ea2edff7ca5b08c86,5fd9ad6dab00c64c8a45c9fc,APPROVED,2023-04-17T15:23:37.914000Z,2023-04-17T15:25:08.451000Z,2023-04-17T15:25:09.024000,2023-04-17T15:25:08.939212Z,91,CE3DWF28,2663,Information Technology,59,Female,White,Poland,United States,United States,Polish,Yes,Full-Time
643d646eeea9f1ba298f39e4,60fc2ec58ad0da367daee3c1,APPROVED,2023-04-17T15:23:30.258000Z,2023-04-17T15:26:29.528000Z,2023-04-17T15:26:29.982000,2023-04-17T15:26:29.907796Z,180,CE3DWF28,1354,Information Technology,34,Female,White,United States,United States,United States,English,No,Full-Time
643d6480f1173ecd7cb95b70,63fa297f1fd79947bc25a633,APPROVED,2023-04-17T15:23:46.838000Z,2023-04-17T15:25:04.396000Z,2023-04-17T15:25:05.299000Z,2023-04-17T15:25:05.456390Z,78,CE3DWF28,406,"Science, Technology, Engineering & Mathematics",39,Female,White,United States,United States,United States,English,No,Full-Time
643d649adc7d08b80a71b499,5c9c3ae2d40ce20014233de6,APPROVED,2023-04-17T15:24:38.002000Z,2023-04-17T15:28:34.973000Z,2023-04-17T15:28:40.996000,2023-04-17T15:28:35.572294Z,237,CE3DWF28,3404,Information Technology,35,Male,White,United States,United States,United States,English,No,Part-Time
643d64a5d41929a6c5c0fc56,636155035a53907e8c192d5b,APPROVED,2023-04-17T15:24:23.174000Z,2023-04-17T15:25:09.970000Z,2023-04-17T15:25:12.142000,2023-04-17T15:25:12.045559Z,47,CE3DWF28,1247,Information Technology,25,Male,White,United States,United States,United States,English,No,Full-Time
643d64b335a72826e816fb7c,5c8541b79c5a3000016b2597,APPROVED,2023-04-17T15:24:39.909000Z,2023-04-17T15:26:24.180000Z,2023-04-17T15:26:24.634000,2023-04-17T15:26:24.599359Z,105,CE3DWF28,4089,Information Technology,50,Male,White,Germany,United States,United States,English,No,Full-Time
643d64c2be7d2605a6f128c4,62734ce38db73cd5bd81a36f,APPROVED,2023-04-17T15:24:55.593000Z,2023-04-17T15:35:19.659000Z,2023-04-17T15:35:22.388000,2023-04-17T15:35:22.317903Z,625,CE3DWF28,2155,Information Technology,45,Male,Mixed,United States,United States,United States,English,No,Full-Time
643d64c4d51a411dd0b24fc6,5f4b3cf86618635f0e7d250b,APPROVED,2023-04-17T15:24:55.664000Z,2023-04-17T15:27:20.564000Z,2023-04-17T15:27:21.072000,2023-04-17T15:27:20.981997Z,145,CE3DWF28,1206,Information Technology,30,Male,White,United States,United States,United States,English,No,Full-Time
643d64dd276b7ad1fde8d2aa,63ea5b93d1c6d38e1f57dcfa,APPROVED,2023-04-17T15:25:20.915000Z,2023-04-17T15:33:41.256000Z,2023-04-17T15:33:41.736000,2023-04-17T15:33:41.662796Z,501,CE3DWF28,454,Information Technology,37,Male,White,United States,United States,United States,English,No,Full-Time
643d64f85ce467b288ce2798,62c3430ae19d78462af9e743,APPROVED,2023-04-17T15:25:47.995000Z,2023-04-17T15:28:39.460000Z,2023-04-17T15:28:40.156000,2023-04-17T15:28:40.053656Z,172,CE3DWF28,1826,Information Technology,37,Male,White,United States,United States,United States,English,No,Full-Time
643d652e414975eaad47eab7,5f179bd584e8e802ef9c187d,APPROVED,2023-04-17T15:26:52.609000Z,2023-04-17T15:28:43.992000Z,2023-04-17T15:28:44.510000,2023-04-17T15:28:44.421211Z,112,CE3DWF28,4561,Information Technology,55,Male,White,United Kingdom,United States,United States,English,No,Full-Time
643d65339a901aabaacd8f70,5a2fd74c3eff6600016f21ee,APPROVED,2023-04-17T15:26:50.697000Z,2023-04-17T15:28:35.173000Z,2023-04-17T15:28:35.708000,2023-04-17T15:28:35.608451Z,105,CE3DWF28,3072,Information Technology,54,Male,Asian,United States,United States,United States,English,No,Full-Time
643d6536a99273f87d8b4a6d,5cf7df5a8e098100184cbf43,APPROVED,2023-04-17T15:26:51.040000Z,2023-04-17T15:28:17.573000Z,2023-04-17T15:28:18.070000,2023-04-17T15:28:17.986605Z,87,CE3DWF28,3525,"Science, Technology, Engineering & Mathematics",32,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
643d65415080d299ebd7d86a,605220735560745cf0a16a80,APPROVED,2023-04-17T15:27:24.380000Z,2023-04-17T15:29:34.020000Z,2023-04-17T15:29:34.942000,2023-04-17T15:29:34.851489Z,130,CE3DWF28,3181,Information Technology,43,Female,Mixed,United States,United States,United States,English,Yes,Full-Time
643d65499a82633ea23cca4f,578d3224900cc80001d2e704,APPROVED,2023-04-17T15:27:17.934000Z,2023-04-17T15:28:36.261000Z,2023-04-17T15:28:36.726000,2023-04-17T15:28:36.666231Z,79,CE3DWF28,3296,Information Technology,36,Male,White,United States,United States,United States,English,No,Full-Time
643d6568d89060acd973e7f4,5dd59e901986eb55f1e2cb22,APPROVED,2023-04-17T15:27:42.792000Z,2023-04-17T15:29:15.556000Z,2023-04-17T15:29:16.040000,2023-04-17T15:29:15.944692Z,93,CE3DWF28,617,Information Technology,38,Male,Black,United States,United States,United States,English,No,Full-Time
643d6578c41fb6f65a22ed5c,606ce0f75b8d0912f0c4f866,APPROVED,2023-04-17T15:28:16.324000Z,2023-04-17T15:30:14.113000Z,2023-04-17T15:30:16.924000,2023-04-17T15:30:14.549144Z,118,CE3DWF28,1030,"Science, Technology, Engineering & Mathematics",23,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d657d41a0e7189090f2a6,558fd02cfdf99b39cb035e5d,APPROVED,2023-04-17T15:28:00.133000Z,2023-04-17T15:28:49.317000Z,2023-04-17T15:28:49.808000,2023-04-17T15:28:49.704277Z,50,CE3DWF28,2733,Information Technology,50,Male,White,United States,United States,United States,English,No,Full-Time
643d657ed0814ed708984029,5712a503ba4da20011c0132f,APPROVED,2023-04-17T15:28:15.215000Z,2023-04-17T15:29:17.586000Z,2023-04-17T15:29:18.027000,2023-04-17T15:29:17.951488Z,63,CE3DWF28,2882,"Science, Technology, Engineering & Mathematics",38,Male,White,United States,United States,United States,English,No,Full-Time
643d658223e70c7aec47ea8e,6290fa859d6b1f2d502a5efd,APPROVED,2023-04-17T15:28:05.175000Z,2023-04-17T15:30:14.886000Z,2023-04-17T15:30:20.415000,2023-04-17T15:30:15.317255Z,130,CE3DWF28,2031,Information Technology,38,Male,White,United States,United States,United States,English,No,Full-Time
643d6584726bcd7a33716702,5ac4c730f69e940001d977e1,APPROVED,2023-04-17T15:28:08.501000Z,2023-04-17T15:29:56.469000Z,2023-04-17T15:29:57.168000,2023-04-17T15:29:57.102336Z,108,CE3DWF28,5451,"Science, Technology, Engineering & Mathematics",29,Male,Black,United States,United States,United States,English,No,Full-Time
643d658dbe18e204d2c9461e,599323cdf9db7d00018955da,APPROVED,2023-04-17T15:28:17.746000Z,2023-04-17T15:30:14.593000Z,2023-04-17T15:30:25.660000,2023-04-17T15:30:15.557424Z,117,CE3DWF28,2317,Information Technology,61,Male,White,United States,United States,United States,English,No,Full-Time
643d6595c989358612157e4c,5e21deb5cf46ff4bb693fe85,APPROVED,2023-04-17T15:28:25.216000Z,2023-04-17T15:30:07.582000Z,2023-04-17T15:30:08.271000,2023-04-17T15:30:08.182524Z,103,CE3DWF28,1333,Information Technology,49,Male,White,United States,United States,United States,English,No,Part-Time
643d65b85a873e0c9b85611f,60eb1a7c95641da67ae7d611,APPROVED,2023-04-17T15:29:00.153000Z,2023-04-17T15:31:04.948000Z,2023-04-17T15:31:05.439000,2023-04-17T15:31:05.363260Z,125,CE3DWF28,3424,Information Technology,64,Female,White,United States,United States,United States,English,No,Part-Time
643d65cb8dd93d5c7fb24fab,5f5c4b9c062e0f43a15ed050,APPROVED,2023-04-17T15:29:19.813000Z,2023-04-17T15:31:21.386000Z,2023-04-17T15:31:22.064000,2023-04-17T15:31:21.957274Z,122,CE3DWF28,2305,"Science, Technology, Engineering & Mathematics",33,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d65e52b6091d2257442e7,5e69d0627b06f2033bb0fda7,APPROVED,2023-04-17T15:30:16.448000Z,2023-04-17T15:32:09.090000Z,2023-04-17T15:32:09.497000,2023-04-17T15:32:09.420199Z,113,CE3DWF28,1754,Information Technology,27,Female,White,United States,United States,United States,English,No,Full-Time
643d65efbf3aa9761b157eaf,5de27ced22383629b807cc70,APPROVED,2023-04-17T15:29:55.061000Z,2023-04-17T15:31:27.640000Z,2023-04-17T15:31:28.099000,2023-04-17T15:31:28.003313Z,93,CE3DWF28,1442,Information Technology,30,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
643d65fd55fe96f08043122e,61096b18dc10f2a5fb0db48b,APPROVED,2023-04-17T15:30:51.225000Z,2023-04-17T15:32:26.673000Z,2023-04-17T15:32:27.260000,2023-04-17T15:32:27.149699Z,96,CE3DWF28,3533,"Science, Technology, Engineering & Mathematics",43,Male,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
643d662ca2edff7ca5b08cb9,5fad7ffa18e27b0ec4ded65e,APPROVED,2023-04-17T15:30:56.711000Z,2023-04-17T15:31:55.012000Z,2023-04-17T15:31:55.523000,2023-04-17T15:31:55.459505Z,59,CE3DWF28,371,Information Technology,25,Male,White,United States,United States,United States,English,No,Full-Time
643d662f24ea37d580d5a76e,5bf116a61e78580001dc4842,APPROVED,2023-04-17T15:30:57.851000Z,2023-04-17T15:32:04.981000Z,2023-04-17T15:32:05.806000,2023-04-17T15:32:05.713359Z,68,CE3DWF28,3263,"Science, Technology, Engineering & Mathematics",23,Male,Asian,United States,United States,United States,Chinese,No,DATA_EXPIRED
643d66309a2ff4970e766a07,5c27e76978fad500019328cc,APPROVED,2023-04-17T15:30:59.848000Z,2023-04-17T15:31:52.084000Z,2023-04-17T15:31:52.568000,2023-04-17T15:31:52.654387Z,53,CE3DWF28,5298,Information Technology,38,Male,White,United States,United States,United States,English,No,Full-Time
643d663175b4f7bd1cd7b1ba,5d33eba92fd5a40016e58abb,APPROVED,2023-04-17T15:30:59.924000Z,2023-04-17T15:32:07.770000Z,2023-04-17T15:32:08.226000,2023-04-17T15:32:08.137066Z,68,CE3DWF28,3379,Information Technology,33,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
643d663ad692595bc7828a2c,640d43c9451ce148162a7643,APPROVED,2023-04-17T15:31:11.492000Z,2023-04-17T15:33:18.745000Z,2023-04-17T15:33:19.196000Z,2023-04-17T15:33:19.526729Z,128,CE3DWF28,323,Information Technology,47,Male,White,United States,United States,United States,English,No,Full-Time
643d665b1adcbf4f223cca7d,5ea98c8747b7860a96ff3c90,APPROVED,2023-04-17T15:31:44.265000Z,2023-04-17T15:33:38.088000Z,2023-04-17T15:33:39.873000,2023-04-17T15:33:38.578364Z,114,CE3DWF28,1984,Information Technology,51,Female,White,United States,United States,United States,English,No,Part-Time
643d668f6365e5f1c7f12875,5bd06dfc93c2130001c70c68,APPROVED,2023-04-17T15:32:34.704000Z,2023-04-17T15:33:43.480000Z,2023-04-17T15:33:44.413000,2023-04-17T15:33:44.314651Z,69,CE3DWF28,1195,Information Technology,37,Female,White,United States,United States,United States,English,No,Full-Time
643d6698d64271a87c828a77,55d0945934e9060005e57258,APPROVED,2023-04-17T15:32:43.966000Z,2023-04-17T15:33:49.610000Z,2023-04-17T15:33:50.272000,2023-04-17T15:33:50.206380Z,66,CE3DWF28,3532,Information Technology,46,Female,White,United States,United States,United States,English,No,Full-Time
643d66a7a46b5d3f232bd134,632dd45fb49858b31338c11c,APPROVED,2023-04-17T15:33:01.100000Z,2023-04-17T15:34:01.556000Z,2023-04-17T15:34:02.088000,2023-04-17T15:34:02.005103Z,61,CE3DWF28,1524,"Science, Technology, Engineering & Mathematics",41,Male,White,United States,United States,United States,English,No,Full-Time
643d66a98e79887c523d5da2,5bed01c8306ec30001fb80e2,APPROVED,2023-04-17T15:33:01.138000Z,2023-04-17T15:34:31.979000Z,2023-04-17T15:34:35.873000,2023-04-17T15:34:35.794387Z,91,CE3DWF28,3051,Information Technology,38,Female,White,United States,United States,United States,English,Yes,Full-Time
643d66b29a2ff4970e766a13,5ab942eca3ba7a0001b41f88,APPROVED,2023-04-17T15:33:09.433000Z,2023-04-17T15:34:37.332000Z,2023-04-17T15:34:37.819000,2023-04-17T15:34:37.742570Z,88,CE3DWF28,821,Information Technology,24,Male,Mixed,United States,United States,United States,English,Yes,Part-Time
643d66b41e81b131aa1b9625,5d58b018a0c0940001a47057,APPROVED,2023-04-17T15:33:12.193000Z,2023-04-17T15:34:56.372000Z,2023-04-17T15:34:59.226000,2023-04-17T15:34:56.791839Z,105,CE3DWF28,1500,Information Technology,48,Female,White,United States,United States,United States,English,No,Part-Time
643d66bd9c76320405766a21,5eaa0cc0fb0fca17a3006d9c,APPROVED,2023-04-17T15:33:22.623000Z,2023-04-17T15:35:32.473000Z,2023-04-17T15:35:43.665000,2023-04-17T15:35:43.643824Z,130,CE3DWF28,2060,Information Technology,64,Male,Asian,India,United States,United States,Tamil,No,Full-Time
643d66c28d96ac2ffc285311,5dd85584e2dcbd80078ad6a3,APPROVED,2023-04-17T15:33:27.076000Z,2023-04-17T15:34:58.855000Z,2023-04-17T15:35:04.518000,2023-04-17T15:34:59.387676Z,92,CE3DWF28,3564,Information Technology,48,Female,Black,United States,United States,United States,English,No,Part-Time
643d66c9af96c58143d5cb89,5f3bc91327d97393a0c56178,APPROVED,2023-04-17T15:33:32.280000Z,2023-04-17T15:53:39.571000Z,2023-04-17T15:54:52.519000Z,2023-04-17T15:55:31.134190Z,1208,CE3DWF28,3129,Information Technology,36,Male,White,United States,United States,United States,English,No,Full-Time
643d66e6749ec394a45d879c,63d147592a1ada8a4fee12be,APPROVED,2023-04-17T15:34:01.924000Z,2023-04-17T15:38:27.242000Z,2023-04-17T15:38:27.759000,2023-04-17T15:38:27.672052Z,266,CE3DWF28,594,Information Technology,46,Female,White,United States,United States,United States,English,No,Part-Time
643d66ee5d9ea67a89cb3a88,63616e38a7fdc1cd4556fe16,APPROVED,2023-04-17T15:34:08.625000Z,2023-04-17T15:36:04.434000Z,2023-04-17T15:36:04.916000,2023-04-17T15:36:04.851929Z,116,CE3DWF28,274,Information Technology,29,Male,White,Albania,United States,United States,English,No,Full-Time
643d66f82f0a042abf73e84c,5eddb464a77718acaaa72ab5,APPROVED,2023-04-17T15:34:22.491000Z,2023-04-17T15:36:02.482000Z,2023-04-17T15:36:02.992000,2023-04-17T15:36:02.900205Z,100,CE3DWF28,1395,"Science, Technology, Engineering & Mathematics",32,Female,White,United States,United States,United States,English,Yes,Full-Time
643d670a658c31f8ef1adbd2,5f2755111425fa5484311fc4,APPROVED,2023-04-17T15:34:38.345000Z,2023-04-17T15:36:24.733000Z,2023-04-17T15:36:25.191000,2023-04-17T15:36:25.112555Z,107,CE3DWF28,2246,"Science, Technology, Engineering & Mathematics",31,Female,White,United States,United States,United States,English,Yes,Full-Time
643d670ac3b3a2cb32d7d85f,60fdc73e9fc2f113dc1ff96d,APPROVED,2023-04-17T15:36:08.542000Z,2023-04-17T15:37:14.012000Z,2023-04-17T15:37:14.528000,2023-04-17T15:37:14.436388Z,66,CE3DWF28,3515,"Science, Technology, Engineering & Mathematics",26,Female,White,United States,United States,United States,English,Yes,Full-Time
643d671c9a2ff4970e766a1f,61575f1257634f8182c29c16,APPROVED,2023-04-17T15:34:52.811000Z,2023-04-17T15:36:47.172000Z,2023-04-17T15:36:47.651000,2023-04-17T15:36:47.555028Z,115,CE3DWF28,3799,"Science, Technology, Engineering & Mathematics",31,Male,White,United States,United States,United States,English,No,Full-Time
643d672599737784c4d5cb8b,63d1b93d9abc8c4b40e2d92f,APPROVED,2023-04-17T15:35:04.860000Z,2023-04-17T15:40:25.906000Z,2023-04-17T15:40:39.007000,2023-04-17T15:40:38.941580Z,322,CE3DWF28,221,Information Technology,34,Male,White,United States,United States,United States,English,No,Full-Time
643d672d5bf36974d8e8d237,57d810f1813eb30001825b65,APPROVED,2023-04-17T15:35:14.525000Z,2023-04-17T15:37:36.892000Z,2023-04-17T15:37:37.407000,2023-04-17T15:37:37.302961Z,143,CE3DWF28,1955,"Science, Technology, Engineering & Mathematics",47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
