StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,ProlificID,Age,Gender,Education,Salary,AIKnowledge,UsedAI,TimeEnergy,SimilarTasks,EnhanceHurt,Attention,Comments
04/17/2023 08:38,04/17/2023 08:39,IP Address,68.91.151.228,100,78,TRUE,04/17/2023 08:39,R_1gd5LAiZaWENJVD,32.8445,-79.8242,anonymous,EN,I consent to participate in this study,5b342c9da2982a0001dd9f25,60,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:39,04/17/2023 08:40,IP Address,67.241.11.17,100,70,TRUE,04/17/2023 08:40,R_2TSI5LY4l6tseDK,43.0745,-76.1466,anonymous,EN,I consent to participate in this study,5da5e4b047fd9b001763f275,45,Female,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:37,04/17/2023 08:40,IP Address,73.139.223.237,100,157,TRUE,04/17/2023 08:40,R_qR6JcBVfeuvj7jP,26.2975,-80.1816,anonymous,EN,I consent to participate in this study,5ec81f94ce3f412db210602c,35,Female,Bachelor’s Degree,"$75,001 - $100,000",Somewhat familiar (heard of AI but have no knowledge of it),I Don't Know,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:39,04/17/2023 08:40,IP Address,76.115.7.233,100,83,TRUE,04/17/2023 08:41,R_1QbYDW7Mufp4HZN,45.5221,-122.8585,anonymous,EN,I consent to participate in this study,59107216127b0b00011fabea,33,Female,Graduate Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:40,04/17/2023 08:41,IP Address,174.233.17.190,100,55,TRUE,04/17/2023 08:41,R_0H5Hs8PalSbo4ZX,42.3562,-71.0631,anonymous,EN,I consent to participate in this study,5d3db07f00fd1d001cfbaddd,23,Female,Some College,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/17/2023 08:40,04/17/2023 08:41,IP Address,74.105.29.213,100,75,TRUE,04/17/2023 08:41,R_bpxejzmFunQDjJD,40.9365,-74.0132,anonymous,EN,I consent to participate in this study,610765c6d41933eba28b45a9,27,Female,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:40,04/17/2023 08:42,IP Address,73.125.182.178,100,127,TRUE,04/17/2023 08:42,R_3j7OYvfI4qIZeur,26.099,-80.1822,anonymous,EN,I consent to participate in this study,5ec62902bb44c16b842128f9,35,Male,Bachelor’s Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/17/2023 08:41,04/17/2023 08:42,IP Address,76.150.163.23,100,80,TRUE,04/17/2023 08:42,R_279YdQclb1HgpES,42.1124,-87.979,anonymous,EN,I consent to participate in this study,631a9f635762d2b83a53202b,31,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:42,04/17/2023 08:43,IP Address,170.94.97.254,100,60,TRUE,04/17/2023 08:43,R_1116I899bUgDf2k,40.8501,-81.2583,anonymous,EN,I consent to participate in this study,5c37ecbfbef9a20001e3b0d9,29,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Cannot perform any tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:41,04/17/2023 08:43,IP Address,69.223.62.141,100,80,TRUE,04/17/2023 08:43,R_2E44aOtceu3eDR3,39.1397,-86.5141,anonymous,EN,I consent to participate in this study,5ced2e280b20970017acee91,26,Male,Bachelor’s Degree,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save no time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:42,04/17/2023 08:43,IP Address,12.25.146.170,100,63,TRUE,04/17/2023 08:43,R_BP5dvL3IvD2neZX,39.1097,-94.5988,anonymous,EN,I consent to participate in this study,572036a1fd3a5200093c126b,45,Female,Bachelor’s Degree,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:42,04/17/2023 08:43,IP Address,66.90.191.31,100,99,TRUE,04/17/2023 08:43,R_2cedtTikDOchVkT,29.8737,-97.9361,anonymous,EN,I consent to participate in this study,5d76a776f6630c0018431c01,39,Male,Some College,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),No,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:43,04/17/2023 08:43,IP Address,73.153.61.91,100,56,TRUE,04/17/2023 08:43,R_1hROs8DKeQ7kDlo,39.7427,-104.8129,anonymous,EN,I consent to participate in this study,631b67a3f82c28fb8ac2ac35,39,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:43,04/17/2023 08:44,IP Address,75.186.106.35,100,75,TRUE,04/17/2023 08:44,R_3kA4J3sL2PVWrGC,39.4642,-87.3531,anonymous,EN,I consent to participate in this study,5e230311699ac45b327786dc,67,Female,Graduate Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:42,04/17/2023 08:44,IP Address,73.41.168.90,100,109,TRUE,04/17/2023 08:44,R_3Dbkj2RyQaQ0COV,39.8919,-121.5801,anonymous,EN,I consent to participate in this study,599da50e17c03c000151b18b,45,Female,Bachelor’s Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Neutral,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 08:40,04/17/2023 08:45,IP Address,67.244.13.234,100,278,TRUE,04/17/2023 08:45,R_3HzckxK3z8rZ69Y,40.7513,-73.8244,anonymous,EN,I consent to participate in this study,5c328aa26558270001bd9571,23,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:43,04/17/2023 08:45,IP Address,172.56.90.129,100,83,TRUE,04/17/2023 08:45,R_vjdb7BYjgJudTq1,29.4135,-98.4645,anonymous,EN,I consent to participate in this study,5ac52f51e1099600016a8a7e,52,Female,Some College,"$50,001 - $75,000",Somewhat familiar (heard of AI but have no knowledge of it),No,Save some time,Cannot perform any tasks,AI will detract from my work,Compose an email,
04/17/2023 08:44,04/17/2023 08:45,IP Address,75.172.77.227,100,81,TRUE,04/17/2023 08:45,R_02FrTzXTAjdFqXD,47.54,-122.3032,anonymous,EN,I consent to participate in this study,616ddd8fb030bba466234e7a,35,Male,Some College,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:45,04/17/2023 08:46,IP Address,174.169.86.235,100,64,TRUE,04/17/2023 08:46,R_Dks486qxBqfMwgN,42.3737,-71.1284,anonymous,EN,I consent to participate in this study,60d731567049e5132e3cc4d4,26,Female,Bachelor’s Degree,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:42,04/17/2023 08:46,IP Address,207.254.246.186,100,231,TRUE,04/17/2023 08:46,R_Tn1TXGSpCflGoNz,32.5434,-93.7011,anonymous,EN,I consent to participate in this study,55a56724fdf99b7973398109,28,Female,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 08:45,04/17/2023 08:47,IP Address,172.2.167.231,100,105,TRUE,04/17/2023 08:47,R_3MPPQ6jTX3tnxcK,33.8081,-85.7852,anonymous,EN,I consent to participate in this study,631cd2d174d35f3489e933c4,29,Male,Graduate Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:46,04/17/2023 08:47,IP Address,75.8.101.55,100,57,TRUE,04/17/2023 08:47,R_33lOktJ0yVe1ohL,32.7254,-97.3208,anonymous,EN,I consent to participate in this study,62b5dfdce07ed3bed9400b38,38,Male,Graduate Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:46,04/17/2023 08:47,IP Address,71.218.70.91,100,62,TRUE,04/17/2023 08:47,R_2bOV1mUBPRvml5n,39.7277,-104.9815,anonymous,EN,I consent to participate in this study,63b1acf68102ff03269cf495,49,Male,Some College,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:45,04/17/2023 08:47,IP Address,136.49.61.230,100,111,TRUE,04/17/2023 08:47,R_3MhXU5cD2N2hWm7,30.2732,-97.7419,anonymous,EN,I consent to participate in this study,62e2dedae2f29092a7350393,29,Female,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform many tasks,AI will detract from my work,Compose an email,
04/17/2023 08:46,04/17/2023 08:47,IP Address,35.3.118.24,100,46,TRUE,04/17/2023 08:47,R_1JL0IBICkK67DO7,42.3068,-83.7059,anonymous,EN,I consent to participate in this study,61007de25d1a5d74904865cd,28,Female,Bachelor’s Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:44,04/17/2023 08:48,IP Address,108.30.230.65,100,209,TRUE,04/17/2023 08:48,R_27UyXu8U1eAm5cQ,40.5948,-73.9715,anonymous,EN,I consent to participate in this study,5f3983e2c872e90ee1f72601,47,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,"for the above question ""enhance or hurt your work"" it can enhance my work but hurt my job security."
04/17/2023 08:47,04/17/2023 08:48,IP Address,50.249.151.250,100,66,TRUE,04/17/2023 08:48,R_bpdtTzF7pRwFNkd,36.3066,-86.6101,anonymous,EN,I consent to participate in this study,5d4345e9be616d0001f786cd,40,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:46,04/17/2023 08:48,IP Address,98.180.48.37,100,123,TRUE,04/17/2023 08:48,R_3egCpCKc8vQaV7u,29.1657,-82.1273,anonymous,EN,I consent to participate in this study,62bf01a70d976051a908ea2c,59,Female,Some College,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:47,04/17/2023 08:49,IP Address,184.57.9.232,100,73,TRUE,04/17/2023 08:49,R_4VJEcXSFdKK5s1r,39.9452,-82.9738,anonymous,EN,I consent to participate in this study,606492360e422d12dc63000e,26,Male,Graduate Degree,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:48,04/17/2023 08:49,IP Address,75.149.192.249,100,65,TRUE,04/17/2023 08:49,R_vpnyGR9NlGsyYmd,41.6751,-87.732,anonymous,EN,I consent to participate in this study,5f1703a31ea06d025b729ad9,24,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:47,04/17/2023 08:49,IP Address,98.240.196.65,100,125,TRUE,04/17/2023 08:49,R_1QtODN8IGodWKYJ,44.9998,-93.393,anonymous,EN,I consent to participate in this study,5ac440da9534ba0001c736da,41,Male,Some College,"$0 - $25,000",Very familiar (up to date with AI trends and developments),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:49,04/17/2023 08:50,IP Address,98.114.45.21,100,52,TRUE,04/17/2023 08:50,R_1pYXqcw6ij4jylQ,40.2684,-75.3903,anonymous,EN,I consent to participate in this study,5ded76922911274376e38065,26,Female,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:49,04/17/2023 08:50,IP Address,65.185.101.18,100,73,TRUE,04/17/2023 08:50,R_1KiQMjuujODyWGG,41.4481,-82.0177,anonymous,EN,I consent to participate in this study,62e029813affb61d4f49ed85,41,Female,Some College,"$50,001 - $75,000",Somewhat familiar (heard of AI but have no knowledge of it),I Don't Know,Save some time,Can perform only a few tasks,AI will enhance my work,Predict a future weather event,
04/17/2023 08:50,04/17/2023 08:51,IP Address,108.247.54.70,100,36,TRUE,04/17/2023 08:51,R_2PAbhnfO6dWD5Le,29.7646,-95.3657,anonymous,EN,I consent to participate in this study,5ef37831c37ebb0bbd2d3e03,26,Male,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Cannot perform any tasks,AI will neither enhance nor detract from my work,Operate a self-driving car,
04/17/2023 08:49,04/17/2023 08:51,IP Address,104.129.207.84,100,105,TRUE,04/17/2023 08:51,R_yF3Xxd3lQXG8mrv,33.7485,-84.3871,anonymous,EN,I consent to participate in this study,60871d664054c52f5b2741ae,50,Female,Bachelor’s Degree,"$100,000+",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:50,04/17/2023 08:51,IP Address,75.188.81.3,100,64,TRUE,04/17/2023 08:51,R_uw7M4yGpXFvjNWV,39.9072,-82.7553,anonymous,EN,I consent to participate in this study,5aebb10baa05510001ff6500,24,Male,Bachelor’s Degree,"$100,000+",Very familiar (up to date with AI trends and developments),Yes,Neutral,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:51,04/17/2023 08:52,IP Address,98.114.241.192,100,64,TRUE,04/17/2023 08:52,R_2fvvxQ8sasK4L6C,40.1578,-75.1236,anonymous,EN,I consent to participate in this study,5e929bd3080e070d20e394b3,25,Male,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:51,04/17/2023 08:52,IP Address,174.213.246.85,100,64,TRUE,04/17/2023 08:52,R_27UJAuCTvOih2VI,44.9427,-93.2871,anonymous,EN,I consent to participate in this study,5ffc9218eb4ab30bbeb6c301,29,Male,Some College,"$50,001 - $75,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/17/2023 08:51,04/17/2023 08:53,IP Address,107.115.17.115,100,82,TRUE,04/17/2023 08:53,R_2WAtMh2L3NX0Fot,42.3562,-71.0631,anonymous,EN,I consent to participate in this study,628e96b9b7679f5464681a9a,32,Male,Graduate Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:52,04/17/2023 08:53,IP Address,162.155.132.250,100,54,TRUE,04/17/2023 08:53,R_3KT0DZrUFGn3OeL,38.2577,-85.7098,anonymous,EN,I consent to participate in this study,5fec89bd9f4b9ee1eb277396,29,Female,Graduate Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:52,04/17/2023 08:53,IP Address,47.185.138.10,100,71,TRUE,04/17/2023 08:53,R_1kSKtixcxqXqYgZ,33.0391,-97.0764,anonymous,EN,I consent to participate in this study,630cdc7407755279459f65cc,30,Male,Bachelor’s Degree,"$25,001 - $50,000",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:52,04/17/2023 08:53,IP Address,71.222.52.199,100,50,TRUE,04/17/2023 08:53,R_1hzoOBiQ63l8g7K,36.1472,-115.1175,anonymous,EN,I consent to participate in this study,5d464588da9cb60015aa454e,36,Female,Graduate Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:50,04/17/2023 08:53,IP Address,208.196.118.173,100,194,TRUE,04/17/2023 08:53,R_32JxayLHDS2mWhg,26.2462,-80.2652,anonymous,EN,I consent to participate in this study,641feb2494b8a1eb706ab8a5,23,Male,Bachelor’s Degree,"$75,001 - $100,000",Extremely knowledgeable (have an in-depth understanding of AI and its technical workings),Yes,Save a lot of time,Can perform many tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:53,04/17/2023 08:54,IP Address,108.45.152.140,100,69,TRUE,04/17/2023 08:54,R_2uHyZfBFZLVo6H5,38.8976,-77.5109,anonymous,EN,I consent to participate in this study,6321b8a415804175faa4a824,39,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:51,04/17/2023 08:54,IP Address,73.223.196.37,100,175,TRUE,04/17/2023 08:54,R_1dzsy2TauNrXyKG,37.7703,-122.4407,anonymous,EN,I consent to participate in this study,5dedf0483711364928753ecd,37,Male,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:52,04/17/2023 08:54,IP Address,71.112.199.20,100,126,TRUE,04/17/2023 08:54,R_0jsNmD96hyseKD7,40.4409,-79.9857,anonymous,EN,I consent to participate in this study,614e1be1b75d7b452e03414c,34,Male,High School,"$25,001 - $50,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:53,04/17/2023 08:55,IP Address,68.199.125.216,100,126,TRUE,04/17/2023 08:55,R_2fAKgrNNk8GJyBq,41.2182,-73.8911,anonymous,EN,I consent to participate in this study,6288200662bdd110ddecad7a,34,Male,Graduate Degree,"$75,001 - $100,000",Somewhat familiar (heard of AI but have no knowledge of it),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,Thank you for the very fair pay!
04/17/2023 08:54,04/17/2023 08:55,IP Address,162.83.165.15,100,51,TRUE,04/17/2023 08:55,R_oYR7UNPtG3xbGmJ,40.6115,-74.0156,anonymous,EN,I consent to participate in this study,63fd0e8a8ab01eb947e048fc,31,Male,Graduate Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:53,04/17/2023 08:56,IP Address,76.132.131.167,100,162,TRUE,04/17/2023 08:56,R_2fGOP6x3JZP2LEf,37.3698,-121.816,anonymous,EN,I consent to participate in this study,6147b57356da2c40473e3e06,35,Male,Bachelor’s Degree,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/17/2023 08:52,04/17/2023 08:56,IP Address,12.0.216.66,100,195,TRUE,04/17/2023 08:56,R_2w4dEy7Sv6b5Xf8,42.354,-87.8675,anonymous,EN,I consent to participate in this study,57298879dfbb55000903bbbe,48,Male,Graduate Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:55,04/17/2023 08:57,IP Address,174.204.70.237,100,121,TRUE,04/17/2023 08:57,R_3shLqzLcOGiria4,47.6109,-122.3303,anonymous,EN,I consent to participate in this study,60e25008f1ecf0be303353bb,45,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:57,04/17/2023 08:57,IP Address,70.169.187.163,100,48,TRUE,04/17/2023 08:57,R_1NgD6ExltfBBN9R,29.6138,-82.386,anonymous,EN,I consent to participate in this study,5ebca40606c6fe000da5f510,24,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:56,04/17/2023 08:57,IP Address,96.33.9.155,100,99,TRUE,04/17/2023 08:57,R_e51tEbuZOdd43mh,36.334,-82.3439,anonymous,EN,I consent to participate in this study,5c28feff5ffcb7000128a541,49,Male,Bachelor’s Degree,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save little time,Can perform only a few tasks,AI will detract from my work,Compose an email,
04/17/2023 08:57,04/17/2023 08:58,IP Address,139.55.112.96,100,51,TRUE,04/17/2023 08:58,R_zSV180fsiiYK2EV,37.1027,-84.5432,anonymous,EN,I consent to participate in this study,5de32329b5bed7350391666c,32,Male,Some College,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:56,04/17/2023 08:58,IP Address,76.80.31.253,100,100,TRUE,04/17/2023 08:58,R_2ctPi14Ia5Cxnf1,34.047,-118.275,anonymous,EN,I consent to participate in this study,5fca97a4b105427256733533,42,Male,Bachelor’s Degree,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/17/2023 08:57,04/17/2023 08:58,IP Address,24.112.236.82,100,51,TRUE,04/17/2023 08:58,R_21bNOEDus11RjNV,40.6124,-80.064,anonymous,EN,I consent to participate in this study,5faa241191ed672f7830755d,22,Female,Some College,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:57,04/17/2023 08:58,IP Address,69.248.92.46,100,81,TRUE,04/17/2023 08:58,R_3P4zjqIzljpLVA2,40.4306,-74.402,anonymous,EN,I consent to participate in this study,632bcf0f592b026e040d0f50,46,Male,Some College,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will enhance my work,Compose an email,
04/17/2023 08:57,04/17/2023 08:58,IP Address,12.163.223.42,100,95,TRUE,04/17/2023 08:58,R_2frlYvfswi4g0iG,33.7855,-84.3612,anonymous,EN,I consent to participate in this study,6109ea914ed16dd53a280765,27,Female,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:58,04/17/2023 08:59,IP Address,71.81.5.200,100,61,TRUE,04/17/2023 08:59,R_29sJl8T0G36D1Q1,34.9446,-82.2214,anonymous,EN,I consent to participate in this study,576704bffdff7a0001c12890,40,Prefer to self-describe:,Graduate Degree,"$50,001 - $75,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:58,04/17/2023 08:59,IP Address,174.230.148.96,100,88,TRUE,04/17/2023 08:59,R_2WI7NJdGCPwNze2,35.1567,-89.9274,anonymous,EN,I consent to participate in this study,5b98940f754b700001f0f15c,57,Female,Bachelor’s Degree,"$0 - $25,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:58,04/17/2023 08:59,IP Address,216.196.177.114,100,57,TRUE,04/17/2023 08:59,R_sz04gsdBDLDVw41,38.9406,-84.3943,anonymous,EN,I consent to participate in this study,5e4463978ea5130700f56037,56,Male,Bachelor’s Degree,"$100,000+",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:54,04/17/2023 09:00,IP Address,97.97.19.214,100,359,TRUE,04/17/2023 09:00,R_3sXdGrAii4PxOaB,28.2683,-82.2912,anonymous,EN,I consent to participate in this study,6313a3d93104022e9b8a7318,38,Male,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,Thank you for the opportunity. 
04/17/2023 08:59,04/17/2023 09:00,IP Address,174.239.81.123,100,70,TRUE,04/17/2023 09:00,R_NUrzxuq0O6yzWAp,28.6344,-81.6221,anonymous,EN,I consent to participate in this study,6100496a0ef6706b8895cbf7,26,Female,Bachelor’s Degree,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save some time,Can perform only a few tasks,AI will enhance my work,Compose an email,
04/17/2023 08:57,04/17/2023 09:00,IP Address,98.7.107.157,100,185,TRUE,04/17/2023 09:00,R_2yenGeg6rgWKdW7,40.7823,-73.7776,anonymous,EN,I consent to participate in this study,5a10ab0a120fb300019496f4,42,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Predict a future weather event,
04/17/2023 08:59,04/17/2023 09:01,IP Address,76.17.171.238,100,113,TRUE,04/17/2023 09:01,R_7NX6fiCPTTt6yoF,44.7601,-93.2748,anonymous,EN,I consent to participate in this study,628509244930455cbb7cfd4c,30,Male,Bachelor’s Degree,"$50,001 - $75,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save little time,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:57,04/17/2023 09:01,IP Address,47.20.53.40,100,203,TRUE,04/17/2023 09:01,R_10O8dqQx16LQbbX,41.1974,-73.1714,anonymous,EN,I consent to participate in this study,615351cf254ed1f941d06e61,24,Male,Bachelor’s Degree,"$75,001 - $100,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Save some time,Can perform many tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 09:00,04/17/2023 09:01,IP Address,97.95.112.97,100,68,TRUE,04/17/2023 09:01,R_a2XC9ktA4AI0UyB,43.1772,-85.2473,anonymous,EN,I consent to participate in this study,5ced23c585712e00190bd98a,42,Male,Some College,"$25,001 - $50,000",Moderately familiar (have some understanding of what AI is and how it works),Yes,Neutral,Can perform only a few tasks,AI will neither enhance nor detract from my work,Compose an email,
04/17/2023 08:59,04/17/2023 09:01,IP Address,174.30.60.217,100,97,TRUE,04/17/2023 09:01,R_30pe72hZJ4PzD0X,38.5773,-92.2443,anonymous,EN,I consent to participate in this study,5dea9f92c3aca11bffec8b7e,28,Male,Bachelor’s Degree,"$75,001 - $100,000",Very familiar (up to date with AI trends and developments),Yes,Save a lot of time,Can perform many tasks,AI will enhance my work,Compose an email,
